text,language,speaker_id,accent,audio_path,duration_sec,is_augmented
എന്തു വെയിലാണിപ്പോൾ,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_3.wav,3.02,False
La d'ella tuvo delles vegaes en peligru.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_48.wav,3.28,False
Секој ден пешачам до работа.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_188.wav,2.34,False
"Ич неарен век прекарала сестра и, без уважение од домашните.",mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_193.wav,4.54,False
Писателот зборуваше премногу тивко.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_186.wav,3.42,False
Nu førte hun Gerda ud i blomsterhaven.,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_33.wav,3.89,False
Hy is nie so groen dat ’n koei hom sal vreet nie,af,8534c4285decf6a5f5c22ddd854452b1460eb6e07db69f54ba84fc6fc8458e80a154a7ec98ac09dc398aaa5ddab91464aeb20b6c8d123ced0d30e14d14777a4c,af_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_10.wav,4.1,False
ചേട്ടന് കാപ്പി വേണോ?,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_142.wav,3.31,False
Vi a daquién fuera.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_130.wav,3.71,False
ఊరులు పల్లెలు నారులు,te,d328f994e493b856989f2e208905450bf53f6b6afd382ce908d5fb15722c960985d4e225a82c5f942250d75f13839a3e94e3fab07164b77f486d0a19e9071382,"Telangana,Andhra",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_2.wav,3.78,False
Ellí pasaron los años que vinieron darréu.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_129.wav,4.79,False
അത് ഞങ്ങള്,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_13.wav,2.66,False
Изгубил многу пари коцкајќи се во казиното.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_199.wav,3.35,False
"ഒരാള് അഹിംസാ സിദ്ധാന്തത്തിന്റെ വക്താവും, മറ്റേയാള് തീവ്രവാദിയുമായി.",ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_18.wav,5.0,False
కాంచలేరు జడులు కావ్య సౌందర్యంబు,te,760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb,guntur krishna delta region,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_38.wav,4.9,False
"Секогаш е убаво ако можеш да научиш нешто ново, нели?",mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_125.wav,3.89,False
men det skal vel også være så stort!,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_81.wav,4.5,False
"Ja, det har det!",da,3ee87767b4fe7506916b3408432877dae498df2d0e0f8f8f1e3052e38fef0fc6fcf09e7e64e9a9a8fcfd83cb063f80061d28f6a9eba4e650d579f5d6a6751f8f,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_113.wav,2.3,False
Die besoeke sal hoofsaaklik fokus op die versterking van bilaterale verhoudinge met albei lande.,af,a84798e98048550282dd3c5f38bd9364fdbc705ab344a1b5b52c46fb69cda9bd5df9e98ff061cfd8d93e192bbd27198cc14e707fa05daef487e6384b98a5fe01,Capetonian,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_58.wav,6.59,False
Prøv at ringe til hende.,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_140.wav,2.7,False
"Кога спие на сонце, тој е најцрното нешто што може да се замисли.",mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_127.wav,5.4,False
"svarede Østenvinden, men nu skal vi snart komme der.",da,9b5b8cf583fccc34546eb5f318939546d0abb5fdcbfda84b713f9cd5f1089a0f48bf998a7b8d5c376e837f98916d529d5a44b998bf9ca9a4a774243dbd714ec6,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_148.wav,5.04,False
Préstame muncho sentir la to voz.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_75.wav,3.71,False
"L'asalmonada yía la nueva, la de piscifactoría.",ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_18.wav,4.61,False
Hvad gæld er her at snakke om!,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_6.wav,2.92,False
"Имам дури и писмо од таа куќа, купопродажен лист.",mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_140.wav,3.85,False
jeg kan ikke taale at være i Spænding!,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_63.wav,3.46,False
"Зелката има кошули триста, секоја бела, секоја чиста.",mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_120.wav,4.36,False
ഒക്റ്റോബർ ഇരുപത് ബുധനാഴ്ച മുതൽ ഇരുപത്തിമൂന്ന് ശനിയാഴ്ച വരെ സംസ്ഥാനത്ത് വ്യാപകമായി അതിശക്തമായ മഴയ്ക്ക് സാധ്യതയുണ്ടെന്ന് കേന്ദ്രകാലാവസ്ഥാവകുപ്പ് അറിയിച്ചിട്ടുണ്ട്.,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_93.wav,10.01,False
"Минуваат села, ниви, гледај, гледај бели стада, онде цути мак!",mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_44.wav,5.33,False
"- De kan ikke, men det kommer nok!",da,3ee87767b4fe7506916b3408432877dae498df2d0e0f8f8f1e3052e38fef0fc6fcf09e7e64e9a9a8fcfd83cb063f80061d28f6a9eba4e650d579f5d6a6751f8f,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_145.wav,2.84,False
Одлучив да почекам другите да се разотидат.,mk,eeef2062ba10f3b84fb32105cba9daa8e2e02c3f7f206b5edb4a7b3707a6c0dad5066befc2b88d9524c360dd68d2ac04ae57682875796997ca4fdee91ca2eb7b,mk_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_89.wav,3.28,False
Vi behøver den ikke!,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_40.wav,2.45,False
നന്ദി,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_36.wav,2.16,False
"Oh det er for min hestehud, jeg solgte den i aftes!",da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_114.wav,4.57,False
Ons sal die bul kastreer as hy 'n jaar oud is.,af,a84798e98048550282dd3c5f38bd9364fdbc705ab344a1b5b52c46fb69cda9bd5df9e98ff061cfd8d93e192bbd27198cc14e707fa05daef487e6384b98a5fe01,Capetonian,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_50.wav,5.54,False
Не само што ќе чукам туку и ќе викам.,mk,68b80c31b52bf2f408c3eacaf03c556652fc12ecafc4e7daecaf6b340661fcaf137285063a773ffe8c65ff31e5a781ca6d7e8edd70b47057d0d076b7df54fece,"Skopje,Native",C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_153.wav,2.66,False
stormen tog voldsomt til.,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_12.wav,2.88,False
గుండ్లకమ్మ వాగులో ట్రాక్టర్ కొట్టుకుపోయింది,te,760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb,guntur krishna delta region,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_61.wav,4.86,False
പാര്ട്സുകള് മോഷ്ടിക്കാറുണ്ടന്ന്,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_55.wav,4.0,False
విరుల జేరి హరుని శిరసు నెక్కిన చీమ,te,760d15af6f635c722819c84325e8889ca77a3eda0b24a06c222308612ce2277e82db5e76e29a516844032b57bbcddab9d9fda24e306db90287499de88d97b2cb,guntur krishna delta region,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_44.wav,3.89,False
Сакаш да одиме во кино?,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_42.wav,2.88,False
രണ്ട് മൂന്ന്,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_31.wav,2.23,False
ശരി അവർക്ക് കഴിയുമെങ്കിൽ,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_24.wav,3.38,False
Hulle het matte nodig gehad om die kaal vloer te bedek.,af,8534c4285decf6a5f5c22ddd854452b1460eb6e07db69f54ba84fc6fc8458e80a154a7ec98ac09dc398aaa5ddab91464aeb20b6c8d123ced0d30e14d14777a4c,af_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\af\af_24.wav,4.46,False
ഹലോ മോളൂസേ.,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_107.wav,2.63,False
തകർച്ചയെ മനസ്സിലാക്കി കാര്യങ്ങള് തീരുമാനിച്ചു,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_10.wav,3.64,False
നിങ്ങളു രണ്ടു പേരും ഇത് മറക്കണം,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_105.wav,3.24,False
La póliza del seguru va caducar nel dos mil trenta.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_57.wav,4.54,False
"Tilbageholdelse kan kun ske, hvis mindre indgribende foranstaltninger er utilstrækkelige",da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_104.wav,6.23,False
El mio plan yera facer una visita turística pa conocer el llugar.,ast,1e3c377278c9863001a8e2a7ad43aea8c24ca73cc5fc30485503d3ec24ccb240f7110e1ea569c6de94aacd080c3e71801c1df032b965312931e16b3ad2283f8c,ast_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_94.wav,5.29,False
Hun kommer om et øjeblik.,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_78.wav,2.63,False
Han gik ganske vild.,da,68ba03668d752bacc8206a9ee71fcca3f74ef3aa24edd627059ff3c3b02702184aa8a23180775f5589ed106fc3ad4bed46a40bb03a3f1e5f687801c4ff640891,da_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_132.wav,2.99,False
പുതിയ ആള് വേണോ പഴയ ആള് വേണോ എന്ന് തീരുമാനിക്കണം,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_43.wav,4.57,False
Nun volvió a Asturies de magar coló.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_47.wav,5.04,False
നീ ക്രൂരനാണ്,ml,e315d6a0031a9543a498a5dc7388a5756cc1e0fb2545b1791a604513673f513f77c8d4dfabe82fe3a2056531f621d3392aaa380c6216932f5e0debd676739b74,Central Kerala,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_63.wav,2.3,False
బడికి నడువలేడు,te,1b342135c239801d23c620f641362b61992a6d880af097a81ed9a93d9bed543137e4cfaf6a061d974b8bd26e31216dda669807ceb2ab9dc1584954b5b996e86d,te_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\te\te_14.wav,2.95,False
തൊണ്ണൂറു ശതമാനം,ml,29ca16eb2c0faea0be0ad73b5d826f5e81dc6fd4acfa9241a002b5d3619fd51c5b00b009e7b98b50caa5829f8a96697d5942b120749ee63a5d637c632bd0f7bc,ml_standard,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ml\ml_125.wav,2.59,False
Pa San Pedru de Cuadierna sal el coxíu de so la tierra.,ast,40f3e6f31f673ee16bf691600be48f0e7a6c2ece13096dde21b93f433fb18a4ca1cf241704b0604299595c32f45b9d0d8ad9ac6a97c621b4158e9070f4ef4d9b,Oriental,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\ast\ast_4.wav,5.4,False
Само еднаш имам видено толку крваво сонце.,mk,08b8d2e7b1c23cae12238392de0f3fe700ad87123f71e78fa2574b97913773be2df9fd85215fbc000148cc479abdf5e49434ddc805bea8b64945f3036ab6febc,Типичен скопски акцент,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\mk\mk_14.wav,3.82,False
»Det er en Feiltagelse!,da,6c92de8f57d55cf4d88e05f99bb475cfe0f90beea6725c5c34b9e1a7ac6f502aae6a4d24fe6d293f46e65489053461c764ae7ca745a89455af062ee04ed327d5,Sjælland/København,C:\Users\Dino\Desktop\Projects\abysalto\abysalto-assignment\data\original_data\da\da_60.wav,2.34,False
